alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1742472592.5346,elite,1030.7846378757,1742044802.4654,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Xiangtan,Asia,AS,China,CN,"Yuetang Qu",false,Chinanet,27.8248,112.926,false,,false,Hunan,success,Asia/Shanghai,411100,1742044804,1742472689.05,3309,http,218.75.224.4:3309,false,2066.4758682251,4785,613,88.643942200815,218.75.224.4
true,1742471938.7752,elite,1066.6393612282,1742342111.9316,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Guangzhou,Asia,AS,China,CN,,false,Chinanet,23.1181,113.2539,false,"Chinanet GD",false,Guangdong,success,Asia/Shanghai,,1742342643,1742472688.8944,7890,http,219.135.229.197:7890,false,1617.5589561462,1151,470,71.005552128316,219.135.229.197
true,1742472688.8342,elite,4821.5439988642,1736769757.2908,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Minkler,"North America",NA,"United States",US,,true,"Alibaba Cloud LLC",36.7783,-119.418,false,ALICLOUD-US,true,California,success,America/Los_Angeles,,1742341891,1742472688.8342,11,http,47.251.73.54:11,false,9493.791103363,392,46822,0.83026221036133,47.251.73.54
true,1742472611.0742,anonymous,6454.6317347289,1728442837.8661,"AS12876 SCALEWAY S.A.S.",AS12876,Orly,Europe,EU,France,FR,,true,"Online S.A.S.",48.7411,2.3916,false,ONLINE,true,Île-de-France,success,Europe/Paris,94310,1742355720,1742472688.7973,80,http,62.210.215.36:80,false,2944.4599151611,38782,139718,21.726610644258,62.210.215.36
true,1742472688.6391,elite,5907.5924931689,1741727259.1375,"AS31898 Oracle Corporation",ORACLE-BMC-31898,Sydney,Oceania,OC,Australia,AU,,true,"Oracle Corporation",-33.8688,151.209,false,"Oracle Cloud Infrastructure (ap-sydney-1)",false,"New South Wales",success,Australia/Sydney,1001,1742332461,1742472688.6391,6221,http,192.9.188.22:6221,false,4479.4335365295,188,5970,3.0529392659955,192.9.188.22
true,1742472645.6159,elite,4597.9309318479,1740558301.2357,"AS4812 China Telecom (Group)",CHINANET-SH-AP,Shanghai,Asia,AS,China,CN,,false,"China Telecom (Group)",31.2222,121.4581,false,"Chinanet SH",true,Shanghai,success,Asia/Shanghai,,1742391860,1742472688.4356,2324,http,218.1.197.132:2324,false,1312.8714561462,242,11637,2.0372085192356,218.1.197.132
true,1742472666.0546,elite,2730.9074948231,1739381199.8017,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1741956644,1742472688.4,28421,http,67.43.228.250:28421,false,1757.5356960297,48,13990,0.34192904972218,67.43.228.250
true,1742472688.3241,transparent,6866.5796836826,1710701709.6955,"AS17451 BIZNET NETWORKS",BIZNET-AS-AP,Jakarta,Asia,AS,Indonesia,ID,,false,BIZNET,-6.20941,106.821,false,,false,Jakarta,success,Asia/Jakarta,,1742342375,1742472688.3241,8080,http,203.142.71.50:8080,false,4784.9566936493,9665,446086,2.1206755443214,203.142.71.50
true,1742472687.8657,transparent,6262.4001151926,1738401731.4303,"AS151570 PT Meta Tekhnologi Nusantara",IDNIC-MTNID-AS-ID,Bogor,Asia,AS,Indonesia,ID,,false,"PT Meta Tekhnologi Nusantara",-6.53478,106.813,false,"PT Meta Tekhnologi Nusantara",true,"West Java",success,Asia/Jakarta,,1742033754,1742472687.8657,8181,http,103.60.90.39:8181,false,3505.1090717316,2344,45054,4.9453563441495,103.60.90.39
true,1742472687.1482,elite,4346.3198838356,1721445018.364,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Minkler,"North America",NA,"United States",US,,true,"Alibaba Cloud LLC",36.7783,-119.418,false,ALICLOUD-US,true,California,success,America/Los_Angeles,,1742341643,1742472687.1482,8081,http,47.251.73.54:8081,false,9370.3055381775,2898,242211,1.182331126152,47.251.73.54
true,1742472686.9862,elite,4521.1004284512,1722101966.7232,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Minkler,"North America",NA,"United States",US,,true,"Alibaba Cloud LLC",36.7783,-119.418,false,ALICLOUD-US,true,California,success,America/Los_Angeles,,1742342286,1742472686.9862,8443,http,47.251.73.54:8443,false,9529.7193527222,2427,231229,1.0387064744753,47.251.73.54
true,1742472686.9442,elite,2206.3643856906,1740773769.0597,"AS140292 CHINATELECOM Jiangsu province Suzhou 5G network",CHINATELECOM-JIANGSU-SUZHOU-5G-NETWORK,Nanjing,Asia,AS,China,CN,,false,"China Telecom",32.0607,118.763,false,"Chinanet JS",true,Jiangsu,success,Asia/Shanghai,210000,1741984469,1742472686.9442,8089,http,58.209.137.186:8089,false,2649.3933200836,1201,15656,7.1246366494631,58.209.137.186
true,1742472686.1188,transparent,6507.1988161989,1731433443.4738,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Guangzhou,Asia,AS,China,CN,,false,Chinanet,23.1181,113.2539,false,"Chinanet GD",true,Guangdong,success,Asia/Shanghai,,1742341753,1742472686.1188,65533,http,61.145.214.107:65533,false,2152.8933048248,15652,135572,10.35020896154,61.145.214.107
true,1742472684.9354,elite,2521.4007200743,1741347932.5939,"AS140292 CHINATELECOM Jiangsu province Suzhou 5G network",CHINATELECOM-JIANGSU-SUZHOU-5G-NETWORK,Nanjing,Asia,AS,China,CN,,false,"China Telecom",32.0607,118.763,false,"Chinanet JS",false,Jiangsu,success,Asia/Shanghai,210000,1741958109,1742472684.9354,8089,http,114.219.174.52:8089,false,2911.4618301392,771,10420,6.8894647484586,114.219.174.52
true,1742472684.2475,transparent,4758.1964718398,1742421084.5077,"AS265688 SINERGY SOLUCIONES INTEGRALES","SINERGY SOLUCIONES INTEGRALES",Pitalito,"South America",SA,Colombia,CO,,false,"Sinergy Soluciones Integrales",1.8529,-76.0546,false,"Fibra Optica Colombia S.a.s. Zomac",false,"Huila Department",success,America/Bogota,417030,1742421089,1742472684.2475,999,http,181.174.231.30:999,false,3452.3520469666,93,538,14.738510301109,181.174.231.30
true,1742472684.0764,transparent,5336.3041913871,1742423318.9385,"AS13999 Mega Cable, S.A. de C.V.","Mega Cable, S.A. de C.V.",Comitán,"North America",NA,Mexico,MX,,false,"Mega Cable, S.A. de C.V.",16.233,-92.1366,false,"Mega Cable, S.A. de C.V.",false,Chiapas,success,America/Mexico_City,30099,1742423552,1742472684.0764,999,http,187.245.214.11:999,false,5286.8866920471,66,535,10.981697171381,187.245.214.11
true,1742472588.6458,transparent,6565.5005374954,1727018234.5106,"AS271868 GPON NETWORKS S.A.C.","GPON NETWORKS S.A.C.",Cusco,"South America",SA,Peru,PE,,false,"Gpon Networks S.A.C.",-13.5228,-71.9665,false,,true,"Cuzco Department",success,America/Lima,,1742341512,1742472683.9411,999,http,200.215.229.3:999,false,4521.6526985168,15488,199511,7.2037544360671,200.215.229.3
true,1742472683.4692,transparent,8513.1215504709,1739238038.5569,"AS58821 PT Lintas Jaringan Nusantara",IDNIC-LJN-AS-ID,Kebomas,Asia,AS,Indonesia,ID,,false,"PT Lintas Jaringan Nusantara",-7.16667,112.633,false,"PT Lintas Jaringan Nusantara",false,"East Java",success,Asia/Jakarta,,1742275540,1742472683.4692,3125,http,103.242.104.48:3125,false,4176.5420436859,289,25834,1.1063047888834,103.242.104.48
true,1742472683.254,transparent,6521.5367425869,1741185740.7486,"AS271899 GIGAPOP, C.A.","GIGAPOP, C.A.",Maracaibo,"South America",SA,Venezuela,VE,,false,"GIGAPOP, C.A.",10.6658,-71.621,false,"GIGAPOP, C.A",false,Zulia,success,America/Caracas,,1742398778,1742472683.254,999,http,38.7.3.12:999,false,3511.1019611359,1312,14648,8.2205513784461,38.7.3.12
true,1742424407.4006,transparent,717.14876708338,1742424407.4006,"AS14117 Telefonica del Sur S.A.","Telefonica del Sur S.A.",Ancud,"South America",SA,Chile,CL,,false,"Telefonica del Sur S.A.",-41.8664,-73.8155,false,"Telefonica del Sur S.A",false,"Los Lagos Region",success,America/Santiago,,1742424409,1742472682.8254,999,http,201.186.41.103:999,false,686.89036369324,590,0,100,201.186.41.103
true,1742472682.1071,transparent,6494.4825259744,1733747180.7953,"AS23688 Link3 Technologies Ltd.",LINK3-TECH-AS-BD-AP,Dhaka,Asia,AS,Bangladesh,BD,,false,"Link3 Technologies Limited",23.7104,90.4074,false,"Corporate Subscriber",true,"Dhaka Division",success,Asia/Dhaka,2210,1742341618,1742472682.1071,58080,http,27.147.219.198:58080,false,3485.4888916016,10594,104524,9.2027311106864,27.147.219.198
true,1742472682.0432,transparent,6480.9643759813,1710549981.3066,"AS262186 TV AZTECA SUCURSAL COLOMBIA","TV AZTECA SUCURSAL COLOMBIA",Bogotá,"South America",SA,Colombia,CO,,false,"TV AZTECA SUCURSAL COLOMBIA",4.6824,-74.109,false,"TV AZTECA SUCURSAL COLOMBIA",true,"Bogota D.C.",success,America/Bogota,111071,1742341418,1742472682.0432,999,http,191.102.123.196:999,false,5240.309715271,41362,453556,8.3573440448721,191.102.123.196
true,1742472681.8006,elite,2685.4542690475,1742320558.6031,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Nanjing,Asia,AS,China,CN,,false,Chinanet,32.0607,118.763,false,"Chinanet JS",false,Jiangsu,success,Asia/Shanghai,210000,1742320559,1742472681.8006,9002,http,121.234.73.213:9002,false,1585.1249694824,1176,744,61.25,121.234.73.213
true,1742472454.67,transparent,4881.8624932419,1738483955.5541,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Nanchang,Asia,AS,China,CN,,false,"China Unicom CHINA169 Network",28.6828,115.8581,false,,true,Jiangxi,success,Asia/Shanghai,,1742113069,1742472681.6511,655,http,113.195.172.194:655,false,1925.3039360046,21408,24800,46.329639889197,113.195.172.194
true,1742472681.6152,transparent,6358.3312039493,1741441308.3983,"AS23974 Ministry of education",MOE-AS-AP,"Khwaeng Thung Song Hong",Asia,AS,Thailand,TH,,false,"TOT Public Company Limited",13.8983,100.582,false,"TOT Public Company Limited",false,Bangkok,success,Asia/Bangkok,10210,1742050740,1742472681.6152,8080,http,125.27.240.130:8080,false,2652.765750885,976,11851,7.6089498713651,125.27.240.130
true,1742472681.5035,transparent,7258.5430481439,1727140389.9072,"AS202561 High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.",highspeed,Antakya,Asia,AS,Türkiye,TR,,false,"High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.",36.2073,36.1619,false,"High Speed Telekomunikasyon VE Haberlesme Hizmetleri Ltd. STI",true,Hatay,success,Europe/Istanbul,31030,1742341690,1742472681.5035,8080,http,188.132.222.4:8080,false,7128.0949115753,14866,196304,7.0398257328219,188.132.222.4
true,1742472680.9652,transparent,6842.3846744442,1710563389.9006,"AS329179 Sky Telecom Company Limited",Sky-Telecom-AS,"Latri Sabiji",Africa,AF,Gambia,GM,,false,"Sky Telecom Company Limited",13.4133,-16.6789,false,"Sky Telecom Company Limited",true,"West Coast",success,Africa/Banjul,,1742341733,1742472680.9652,83,http,102.213.223.46:83,false,8328.227519989,41958,446842,8.5838788870704,102.213.223.46
true,1742364228.6355,elite,2911.3005957303,1741302956.4732,"AS14618 Amazon.com, Inc.",AMAZON-AES,Ashburn,"North America",NA,"United States",US,,true,Amazon.com,39.0438,-77.4874,false,"AWS EC2 (us-east-1)",true,Virginia,success,America/New_York,20149,1741907875,1742472680.8314,8118,http,44.215.100.135:8118,false,3453.7506103516,8015,3694,68.451618413186,44.215.100.135
true,1742472680.6223,transparent,4843.5975232519,1742371924.0953,"AS63859 PT. Eka Mas Republik",MYREPUBLIC-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,false,MYREPUBLIC,-6.22558,106.861,false,,false,Jakarta,success,Asia/Jakarta,,1742372587,1742472680.6223,8080,http,103.175.228.142:8080,false,719.20013427734,133,1130,10.530482977039,103.175.228.142
true,1742423277.7049,transparent,721.91950219188,1742423277.7049,"AS61503 SERVICIOS DE TELECOMUNICACIONES INTERCABLE LTDA.","SERVICIOS DE TELECOMUNICACIONES INTERCABLE LTDA.",Santiago,"South America",SA,Chile,CL,,false,"Servicios De Telecomunicaciones Intercable Ltda.",-33.4521,-70.6536,false,"RedCentral Telecomunicaion Limitada",false,"Santiago Metropolitan",success,America/Santiago,34033,1742423279,1742472680.5647,999,http,38.250.127.81:999,false,688.32874298096,603,0,100,38.250.127.81
true,1742472680.337,elite,2735.9814835919,1739565458.4015,"AS140292 CHINATELECOM Jiangsu province Suzhou 5G network",CHINATELECOM-JIANGSU-SUZHOU-5G-NETWORK,Nanjing,Asia,AS,China,CN,,false,"China Telecom",32.0607,118.763,false,"Chinanet JS",true,Jiangsu,success,Asia/Shanghai,210000,1742044952,1742472680.337,8089,http,121.224.156.144:8089,false,1506.1028003693,1080,20463,5.013229355243,121.224.156.144
true,1742472680.1966,transparent,6560.938694695,1740519896.3766,"AS38320 PT Maxindo Mitra Solusi",MMS-AS-ID,Prigen,Asia,AS,Indonesia,ID,,false,"Maxindo Mintra Solusi",-7.6925,112.6088,false,,true,"East Java",success,Asia/Jakarta,67157,1742336340,1742472680.1966,3888,http,175.103.36.130:3888,false,2683.4199428558,2144,21396,9.10790144435,175.103.36.130
true,1742472679.7116,transparent,5471.5641284614,1724400048.2457,"AS8193 ""Uzbektelekom"" Joint Stock Company",BRM-AS,Tashkent,Asia,AS,Uzbekistan,UZ,,false,"""Uzbektelekom"" Joint Stock Company",41.2646,69.2163,true,"""Uzbektelekom"" Joint Stock Company",true,Tashkent,success,Asia/Tashkent,,1742345997,1742472679.7116,58080,http,89.104.102.209:58080,false,565.23680686951,20814,146270,12.457207153288,89.104.102.209
true,1742472679.5497,elite,7683.9371271942,1710702886.4328,"AS13489 UNE EPM TELECOMUNICACIONES S.A.","UNE EPM TELECOMUNICACIONES S.A.",Medellín,"South America",SA,Colombia,CO,,false,"EPM Telecomunicaciones S.A. E.S.P.",6.2529,-75.5646,false,"EPM Telecomunicaciones S.A. E.S.P",true,Antioquia,success,America/Bogota,050021,1742341853,1742472679.5497,40667,http,181.129.74.58:40667,false,3572.0808506012,32011,456386,6.5542990640811,181.129.74.58
true,1742472678.2521,elite,1584.7374824669,1742322165.9445,"AS60068 Datacamp Limited",CDN77,Tokyo,Asia,AS,Japan,JP,,true,"Datacamp Limited",35.6893,139.6899,false,"Cdn77 TYO",true,Tokyo,success,Asia/Tokyo,102-0082,1742322167,1742472678.2521,8081,http,79.127.158.225:8081,false,4798.2890605927,1758,141,92.575039494471,79.127.158.225
true,1742472678.2451,transparent,6296.2136314292,1738913841.7863,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,Taguig,Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",14.532,121.0781,false,"Philippine Long Distance Telephone Company",true,"Metro Manila",success,Asia/Manila,1639,1741938501,1742472678.2451,8081,http,119.95.107.16:8081,false,4316.6878223419,3706,42055,8.0985992438976,119.95.107.16
true,1742472678.117,transparent,6864.0971694841,1738401041.3807,"AS23688 Link3 Technologies Ltd.",LINK3-TECH-AS-BD-AP,Dhaka,Asia,AS,Bangladesh,BD,Kuril,false,"Link3 Technologies Limited",23.8207,90.4231,false,"Big Media Limited",true,"Dhaka Division",success,Asia/Dhaka,1206,1742030221,1742472678.117,96,http,103.141.66.78:96,false,583.29916000366,4082,44551,8.3934776797648,103.141.66.78
true,1742465517.1547,transparent,731.27210179571,1742422594.223,"AS14117 Telefonica del Sur S.A.","Telefonica del Sur S.A.",Ancud,"South America",SA,Chile,CL,,false,"Telefonica del Sur S.A.",-41.8664,-73.8155,false,"Telefonica del Sur S.A",false,"Los Lagos Region",success,America/Santiago,,1742422595,1742472676.8646,999,http,201.186.41.108:999,false,705.93547821045,606,6,99.019607843137,201.186.41.108
true,1742472676.7976,transparent,6136.9094565119,1719060291.4406,"AS14534 UNONET CORP",UNONET-CORP,Ponce,"North America",NA,"Puerto Rico",PR,,false,"Unonet Corp",18.0103,-66.624,false,"Unonet Corp",true,Ponce,success,America/Puerto_Rico,,1742042263,1742472676.7976,999,http,23.143.160.193:999,false,1807.2209358215,25762,276260,8.5298421969261,23.143.160.193
true,1742472514.8588,anonymous,3055.807340566,1716599317.2656,"AS4230 CLARO S.A.","CLARO S.A.","Rio de Janeiro","South America",SA,Brazil,BR,,false,"Claro S.A",-22.9068,-43.1729,false,"EMPRESA BRASILEIRA DE TELECOMUNICAÇÕES SA-EMBRATEL",true,"Rio de Janeiro",success,America/Sao_Paulo,20000-000,1741894162,1742472676.6068,8888,http,200.174.198.86:8888,false,6773.6313343048,219524,178694,55.126588953789,200.174.198.86
true,1742472676.5447,transparent,6608.3742215702,1710681019.9505,"AS265608 ONT NETWORKS SA de CV","ONT NETWORKS SA de CV","Jalpa de Méndez","North America",NA,Mexico,MX,,false,"ONT NETWORKS SA de CV",18.1287,-93.1678,false,"ONT NETWORKS SA de CV",true,Tabasco,success,America/Mexico_City,86200,1742341514,1742472676.5447,999,http,45.188.76.107:999,false,9975.5079746246,17734,465159,3.6724491761115,45.188.76.107
true,1742472675.4317,transparent,7584.6198118162,1739515129.2145,"AS136873 MEGADATA-ISP",MEGADATA-AS-ID,Klaten,Asia,AS,Indonesia,ID,,false,"PT. Mega Artha Lintas Data",-7.7049,110.6019,false,,true,"Central Java",success,Asia/Jakarta,33178,1741939124,1742472675.4317,7777,http,103.105.53.72:7777,false,12139.705657959,1279,33017,3.7292978773035,103.105.53.72
true,1742472654.6085,elite,3265.9160825941,1731602342.3113,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1741917040,1742472675.344,21965,http,72.10.160.93:21965,false,1861.469745636,18,3519,0.5089058524173,72.10.160.93
true,1742472674.9356,elite,2690.9810016895,1740572643.2225,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1741946129,1742472674.9356,11661,http,72.10.164.178:11661,false,1033.6337089539,29,7658,0.37726030961363,72.10.164.178
true,1742472674.6843,transparent,6611.6225587614,1740518727.0396,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,"Quezon City",Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",14.6475,121.0494,false,,true,"Metro Manila",success,Asia/Manila,1100,1742333227,1742472674.6843,8082,http,112.201.237.199:8082,false,7357.4793338776,1718,22128,7.2045626100814,112.201.237.199
true,1742472674.392,elite,4356.7543275773,1742415606.848,"AS24863 Link Egypt (Link.NET)",LINKdotNET-AS,Cairo,Africa,AF,Egypt,EG,,false,"Link Egypt (Link.NET)",30.0507,31.2489,true,,false,"Cairo Governorate",success,Africa/Cairo,,1742415617,1742472674.392,1981,http,197.164.101.12:1981,false,5707.2379589081,126,574,18,197.164.101.12
true,1742472673.3111,elite,4196.9503056251,1733998312.4432,"AS136121 PT Digital Media Telematika",DIGITNET-AS-ID,Pagerwojo,Asia,AS,Indonesia,ID,,false,DIGITNET,-7.12571,112.401,false,,true,"East Java",success,Asia/Jakarta,,1742466602,1742472673.3111,4995,http,202.154.18.1:4995,false,7589.4927978516,16353,96425,14.500168472574,202.154.18.1
true,1742472673.2888,elite,2533.6727288144,1741154455.1785,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Langfang,Asia,AS,China,CN,,false,Chinanet,39.5208,116.7147,false,"Chinanet HE",false,Hebei,success,Asia/Shanghai,,1742437474,1742472673.2888,8089,http,27.189.130.231:8089,false,880.87058067322,121,7877,1.5128782195549,27.189.130.231
true,1742472673.0535,elite,2714.7332306426,1739914908.3842,"AS140292 CHINATELECOM Jiangsu province Suzhou 5G network",CHINATELECOM-JIANGSU-SUZHOU-5G-NETWORK,Nanjing,Asia,AS,China,CN,,false,"China Telecom",32.0607,118.763,false,"Chinanet JS",true,Jiangsu,success,Asia/Shanghai,210000,1742340334,1742472673.0535,8089,http,121.224.156.149:8089,false,3457.1330547333,1178,18662,5.9375,121.224.156.149
true,1742472672.7928,elite,3654.7205093745,1742463722.7016,"AS60068 Datacamp Limited",CDN77,Tokyo,Asia,AS,Japan,JP,,true,"Datacamp Limited",35.6893,139.6899,false,"Cdn77 TYO",true,Tokyo,success,Asia/Tokyo,102-0082,1742463724,1742472672.7928,8082,http,79.127.158.225:8082,false,3777.015209198,74,37,66.666666666667,79.127.158.225
true,1742472672.5887,elite,825.16456861906,1710702532.1421,"AS135905 VIETNAM POSTS AND TELECOMMUNICATIONS GROUP",VNPT-AS-VN,Hanoi,Asia,AS,Vietnam,VN,,false,"VietNam Post and Telecom Corporation",21.0278,105.834,false,"Vietnam Posts and Telecommunications Group",true,Hanoi,success,Asia/Bangkok,,1742341667,1742472672.5887,7777,http,123.30.154.171:7777,false,7439.6781921387,387191,72687,84.194286310717,123.30.154.171
